Date,RO1_Feed_pH,RO1_Feed_EC_µscms,RO1_Feed_TDS_mgl,RO1_Feed_TSS_mgl,RO1_Feed_Turbidity_NTU,RO1_Feed_COD_mgl,RO1_Feed_NH3N_mgl,RO1_Feed_Zinc_mgl,RO1_Feed_Total_Hardness,RO1_Feed_Ca_Hardness,RO1_Feed_Total_Alkalinity,RO1_Feed_PO4_mgl,RO1_Feed_TFe_mgl,RO1_Feed_SDI,RO1_P_PH,RO1_P_COND_µscms,RO1_P_TDS_mgl,RO1_P_COD_mgl,RO1_P_Total_Hardnes,RO1_P_Ca_Hardness,RO1_P_NH3N_mgl,RO1_R_PH,RO1_R_COND_µscms,RO1_R_TSS,RO1_R_TDS_mgl,RO1_R_Total_Hardnes,RO1_R_Ca_Hardness,RO1_R_Total_Alkalinity,RO1_R_COD_mgl,RO_1_FEED_PRESSURE,RO_1_Rej_PRESSURE,RO1_Feed_FLOW_m3hr,RO1_Permeate_FLOW_KL,RO1_REJECT_FLOW_KL,Recovery_%,Salt_Passage_%,Salt_Rejection_%,DeltaP_bar,TCF,Norm_Permeate_Flow,NSP_%,Diagnosis,hour,day,weekday,month,sin_yr,cos_yr,TDS_roll_3,Permeate_roll_3,TDS_roll_6,Permeate_roll_6,TDS_lag_1,Permeate_lag_1,Recovery_lag_1,TDS_lag_3,Permeate_lag_3,Recovery_lag_3,TDS_x_Hardness,Recovery_next,Recovery_pred_cv,residual
15-06-2025,7.586666667,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,2.64,4.436734714,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,15,6,6,0.282107663,-0.959382753,7090,2.7,7587.5,2.7,7090,2.7,48.21428571,8675,2.7,48.21428571,14180000,48.21428571,48.11766149,0.096624226
16-06-2025,7.6,16520,13950,101,0.98,880,134.4,,2000,1300,,,,4.408475096,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.075268817,98.92473118,2,1,2.7,1.075268817,Normal,0,16,0,6,0.265563028,-0.964093501,9376.666667,2.7,8730.833333,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,27900000,48.21428571,48.05036555,0.163920165
17-06-2025,7.69,17060,11335,132,1.9,928,103.6,,5800,4400,400,,2.82,5.1,7.85,332,150,12,,,6.16,7.18,23500,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.323334804,98.6766652,2,1,2.7,1.323334804,Normal,0,17,1,6,0.248939809,-0.968518958,10791.66667,2.7,9205,2.7,13950,2.7,48.21428571,7090,2.7,48.21428571,65743000,48.21428571,48.05078439,0.163501321
18-06-2025,7.69,18400,7090,98.5,0.98,1040,128.8,1.206,2000,1300,,,,4.477130437,6.78,336,150,8,30,22,6.16,7.3,23500,418,17510,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,18,2,6,0.232242924,-0.972657815,10791.66667,2.7,8940.833333,2.7,11335,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.1451703,0.069115412
19-06-2025,7.6,19200,7090,124,0.98,1008,103.6,,2000,1300,,,2.26,4.488516026,7.6,298,150,4,,,6.16,6.94,25600,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,19,3,6,0.215477315,-0.976508846,8505,2.7,8940.833333,2.7,7090,2.7,48.21428571,13950,2.7,48.21428571,14180000,48.21428571,48.10246704,0.111818674
20-06-2025,7.74,20400,14080,155.5,2.2,992,103.6,,5500,4100,200,,,4.42176885,7.65,335,150,8,,,6.16,6.65,22100,550,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.065340909,98.93465909,2,1,2.7,1.065340909,Normal,0,20,4,6,0.198647943,-0.980070913,9420,2.7,10105.83333,2.7,7090,2.7,48.21428571,11335,2.7,48.21428571,77440000,48.21428571,48.06528158,0.149004133
21-06-2025,7.65,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.432260327,6.72,296,174,20,20,10,6.16,6.83,23500,425,17620,6700,5500,400,1360,24,22,5.6,2.7,2.9,48.21428571,2.45416079,97.54583921,2,1,2.7,2.45416079,Normal,0,21,5,6,0.181759788,-0.983342961,9420,2.7,10105.83333,2.7,14080,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.11877631,0.0955094
22-06-2025,7.56,17050,13790,130,0.98,1040,109.2,1.35,6000,4700,300,,2.16,4.416105621,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.087744743,98.91225526,2,1,2.7,1.087744743,Normal,0,22,6,6,0.164817847,-0.986324023,11653.33333,2.7,10079.16667,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,82740000,48.21428571,48.08435393,0.129931781
23-06-2025,7.5,17200,11868,84.6,1.7,928,123.2,,4700,4000,,,,4.2,7.65,314,150,8,22,16,6.16,6.89,22100,506,1540,6200,5300,300,1400,24,22,5.6,2.7,2.9,48.21428571,1.263902932,98.73609707,2,1,2.7,1.263902932,Normal,0,23,0,6,0.147827133,-0.989013215,10916,2.7,10168,2.7,13790,2.7,48.21428571,14080,2.7,48.21428571,55779600,48.21428571,48.04914374,0.165141971
24-06-2025,7.4,16480,7090,102,0.98,912,103.6,,5100,4000,300,,,4.485553016,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,24,1,6,0.130792676,-0.991409742,10916,2.7,10168,2.7,11868,2.7,48.21428571,7090,2.7,48.21428571,36159000,48.21428571,48.17498547,0.039300244
25-06-2025,7.49,16480,7090,131.6,0.98,1024,103.6,1.37,2000,1300,,,2.684,4.479194678,7.61,314,150,12,20,10,6.16,6.9,25200,555,10750,6600,5700,300,1360,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,25,2,6,0.113719515,-0.993512895,8682.666667,2.7,10168,2.7,7090,2.7,48.21428571,13790,2.7,48.21428571,14180000,48.21428571,48.14562016,0.068665557
26-06-2025,7.5,16200,11700,127.6,2.3,992,123.2,,4400,3700,300,,,4.434257762,7.56,354,150,8,,,6.16,6.41,19900,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.282051282,98.71794872,2,1,2.7,1.282051282,Normal,0,26,3,6,0.096612702,-0.995322051,8626.666667,2.7,9771.333333,2.7,7090,2.7,48.21428571,11868,2.7,48.21428571,51480000,48.21428571,48.13110612,0.083179597
27-06-2025,7.5,15940,12960,166.5,0.98,520,103.6,,2000,1300,,,2.372,4.421015808,7.87,350,150,8,22,16,8.4,6.52,21300,460,15700,6200,5500,200,1400,24,22,5.6,2.7,2.9,48.21428571,1.157407407,98.84259259,2,1,2.7,1.157407407,Normal,0,27,4,6,0.0794773,-0.996836676,10583.33333,2.7,10749.66667,2.7,11700,2.7,48.21428571,7090,2.7,48.21428571,25920000,48.21428571,48.2864643,-0.072178589
28-06-2025,7.49,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.44356404,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,28,5,6,0.062318379,-0.998056321,10583.33333,2.7,9633,2.7,12960,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.34928523,-0.134999514
29-06-2025,7.48,15630,13050,146,0.98,853,128.8,,4000,3100,200,,,4.419651563,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.149425287,98.85057471,2,1,2.7,1.149425287,Normal,0,29,6,6,0.045141018,-0.998980625,11033.33333,2.7,9830,2.7,7090,2.7,48.21428571,11700,2.7,48.21428571,52200000,48.21428571,48.26604498,-0.051759265
30-06-2025,7.45,15360,12330,108.3,0.98,746,128.8,,4300,3500,300,,,4.42670751,6.54,418,220,8,,,7.5,6.6,22800,357,18240,6600,5700,300,1520,24,22,5.6,2.7,2.9,48.21428571,1.784266018,98.21573398,2,1,2.7,1.784266018,Normal,0,30,0,6,0.027950298,-0.999609314,10823.33333,2.7,10703.33333,2.7,13050,2.7,48.21428571,12960,2.7,48.21428571,53019000,48.21428571,48.27896326,-0.064677547
01-07-2025,7.61,16760,12560,136,1.8,933.1,103.6,0.6605,2000,1300,,,2.245,4.422082547,6.32,384,140,8,20,10,8.96,6.95,22500,17160,10750,6400,5200,500,1400,24,22,5.6,2.7,2.9,48.21428571,1.114649682,98.88535032,2,1,2.7,1.114649682,Normal,0,1,1,7,0.010751308,-0.999942203,12646.66667,2.7,11615,2.7,12330,2.7,48.21428571,7090,2.7,48.21428571,25120000,48.21428571,48.19679357,0.017492147
02-07-2025,7.49,15510,7090,120,0.98,853,103.6,,4500,3800,500,,,4.473099136,6.6,380,220,12,,,6.16,7.1,23000,652,20015,,,,1400,24,22,5.6,2.7,2.9,48.21428571,3.102961918,96.89703808,2,1,2.7,3.102961918,Normal,0,2,2,7,-0.006450864,-0.999979193,10660,2.7,10846.66667,2.7,12560,2.7,48.21428571,13050,2.7,48.21428571,31905000,48.21428571,48.22154649,-0.007260772
03-07-2025,7.16,16470,12840,114,0.98,693,103.6,0.78,2000,1300,,,,4.449472285,5.6,470,150,8,40,20,6.16,6.61,19600,425,10750,5700,4800,500,1400,24,22,5.6,2.7,2.9,48.21428571,1.168224299,98.8317757,2,1,2.7,1.168224299,Normal,0,3,3,7,-0.023651127,-0.999720273,10830,2.7,10826.66667,2.7,7090,2.7,48.21428571,12330,2.7,48.21428571,25680000,48.21428571,48.15736237,0.056923341
04-07-2025,7.29,18930,13260,126,1.5,986,131.6,,2000,1300,,,,4.451877447,7,360,200,8,,,6,7.16,23800,501,19000,,,,1080,24,22,5.6,2.7,2.9,48.21428571,1.508295626,98.49170437,2,1,2.7,1.508295626,Normal,0,4,4,7,-0.040844392,-0.99916552,11063.33333,2.7,11855,2.7,12840,2.7,48.21428571,12560,2.7,48.21428571,26520000,48.21428571,48.16590002,0.048385697
05-07-2025,7.292,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.457552385,7.32,408,240,12,,,6.5,6.78,26400,440,19800,,,,1520,24,22,5.6,2.7,2.9,48.21428571,3.385049365,96.61495063,2,1,2.7,3.385049365,Normal,0,5,5,7,-0.058025569,-0.998315097,11063.33333,2.7,10861.66667,2.7,13260,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.16860374,0.045681974
06-07-2025,7.294,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.457411089,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,6,6,7,-0.075189576,-0.997169257,9146.666667,2.7,9988.333333,2.7,7090,2.7,48.21428571,12840,2.7,48.21428571,14180000,48.21428571,48.23781185,-0.023526137
07-07-2025,7.296,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.457269792,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,7,0,7,-0.092331334,-0.995728339,7090,2.7,9076.666667,2.7,7090,2.7,48.21428571,13260,2.7,48.21428571,14180000,48.21428571,48.13330309,0.08098262
08-07-2025,7.298,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.457128496,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,8,1,7,-0.109445769,-0.993992768,7090,2.7,9076.666667,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.13244546,0.081840253
09-07-2025,7.3,13600,7090,84.3,0.98,719,103.6,,4600,3700,300,,1.52,4.474519735,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,9,2,7,-0.126527817,-0.99196306,7090,2.7,8118.333333,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,32614000,48.21428571,48.1392795,0.075006212
10-07-2025,7.45,13320,11915,107.3,0.9,666.67,106.4,0.2644,2000,1300,,,,4.417711324,7.58,310,150,20,20,10,7.5,6.92,22200,358,10750,5500,4400,400,1000,24,22,5.6,2.7,2.9,48.21428571,1.258917331,98.74108267,2,1,2.7,1.258917331,Normal,0,10,3,7,-0.143572423,-0.989639813,8698.333333,2.7,7894.166667,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,23830000,48.21428571,48.15312861,0.0611571
11-07-2025,7.32,13300,10960,157,0.98,480,103.6,,2000,1300,,,,4.43556811,6.8,330,200,8,,,6.16,6.96,21600,369,17750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.824817518,98.17518248,2,1,2.7,1.824817518,Normal,0,11,4,7,-0.160574545,-0.987023716,9988.333333,2.7,8539.166667,2.7,11915,2.7,48.21428571,7090,2.7,48.21428571,21920000,48.21428571,48.0781124,0.136173314
12-07-2025,7.58,13900,7090,72.5,0.98,853,103.6,,2000,1300,,,,4.456623456,7.14,367,150,0,40,20,6.16,7,20600,425,10750,,,,760,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,12,5,7,-0.177529149,-0.984115543,9988.333333,2.7,8539.166667,2.7,10960,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.18486555,0.029420162
13-07-2025,7.45,14060,10850,79.6,0.8,746,109.76,0.84,4500,3500,400,,1.44,4.432173137,7.82,350,150,8,,,6.16,7.14,20500,425,10750,5200,4100,400,1400,24,22,5.6,2.7,2.9,48.21428571,1.382488479,98.61751152,2,1,2.7,1.382488479,Normal,0,13,6,7,-0.19443122,-0.980916154,9633.333333,2.7,9165.833333,2.7,7090,2.7,48.21428571,11915,2.7,48.21428571,48825000,48.21428571,48.03698196,0.17730375
14-07-2025,7.375,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.451688584,8.23,359,210,8,,,7.84,7.11,21900,360,18100,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.961918195,97.03808181,2,1,2.7,2.961918195,Normal,0,14,0,7,-0.211275756,-0.977426496,8343.333333,2.7,9165.833333,2.7,10850,2.7,48.21428571,10960,2.7,48.21428571,14180000,48.21428571,48.03810949,0.176176224
15-07-2025,7.3,13100,10590,75.6,0.98,746.48,102.48,,4400,3400,300,,,4.439132989,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.416430595,98.58356941,2,1,2.7,1.416430595,Normal,0,15,1,7,-0.228057771,-0.973647602,9510,2.7,9749.166667,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,46596000,48.21428571,48.01381752,0.200468193
16-07-2025,7.45,13420,8860,53.3,1,666,103.6,,2000,1300,,,1.065,4.44648476,6.2,273,150,8,,,7.28,7.05,20500,421,15000,,,,1320,24,22,5.6,2.7,2.9,48.21428571,1.693002257,98.30699774,2,1,2.7,1.693002257,Normal,0,16,2,7,-0.244772301,-0.96958059,8846.666667,2.7,9240,2.7,10590,2.7,48.21428571,10850,2.7,48.21428571,17720000,48.21428571,48.03321451,0.181071201
17-07-2025,7.56,13950,10745,75.3,0.98,1160,106.4,0.3892,2000,1300,,,,4.424677928,8,360,200,18,50,20,6.5,7.14,22100,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.861330852,98.13866915,2,1,2.7,1.861330852,Normal,0,17,3,7,-0.261414399,-0.965226664,10065,2.7,9204.166667,2.7,8860,2.7,48.21428571,7090,2.7,48.21428571,21490000,48.21428571,48.0959732,0.118312516
18-07-2025,7.6,13910,9600,104.5,0.8,640,117.6,,4200,3200,200,,1.548,4.432149266,6.25,315,180,8,,,6.8,6.98,24100,380,18075,5600,4400,300,1400,24,22,5.6,2.7,2.9,48.21428571,1.875,98.125,2,1,2.7,1.875,Normal,0,18,4,7,-0.277979139,-0.960587111,9735,2.7,9622.5,2.7,10745,2.7,48.21428571,10590,2.7,48.21428571,40320000,48.21428571,48.00386642,0.210419293
19-07-2025,7.505,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.442504317,6.56,314,150,8,,,6.16,6.14,21800,480,15300,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,19,5,7,-0.294461622,-0.955663305,9145,2.7,8995.833333,2.7,9600,2.7,48.21428571,8860,2.7,48.21428571,14180000,48.21428571,48.16891689,0.045368825
20-07-2025,7.41,14500,7090,98,0.98,586,98,0.3532,4000,3100,300,,,4.472404089,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,20,6,7,-0.310856968,-0.950456704,7926.666667,2.7,8995.833333,2.7,7090,2.7,48.21428571,10745,2.7,48.21428571,28360000,48.21428571,48.16262772,0.051657998
21-07-2025,7.6,16200,11340,118,0.98,558.6,103.6,,2000,1300,,,,4.43050954,7.3,371,150,8,,,7,7.01,22300,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.322751323,98.67724868,2,1,2.7,1.322751323,Normal,0,21,0,7,-0.327160327,-0.944968846,8506.666667,2.7,9120.833333,2.7,7090,2.7,48.21428571,9600,2.7,48.21428571,22680000,48.21428571,48.1603632,0.053922512
22-07-2025,7.58,13030,9121,117,1.2,798,89.6,,3900,3100,200,,1.52,4.432445174,7.18,283,160,20,40,20,6.16,7.36,19300,400,14480,5400,4100,300,1400,24,22,5.6,2.7,2.9,48.21428571,1.754193619,98.24580638,2,1,2.7,1.754193619,Normal,0,22,1,7,-0.343366874,-0.939201357,9183.666667,2.7,9164.333333,2.7,11340,2.7,48.21428571,7090,2.7,48.21428571,35571900,48.21428571,48.16276784,0.051517879
23-07-2025,7.47,13340,7090,104.5,0.98,798,92.4,,2000,1300,,,,4.460875684,7.32,266,115,8,,,6.5,6.92,19210,360,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.622002821,98.37799718,2,1,2.7,1.622002821,Normal,0,23,2,7,-0.359471813,-0.933155944,9183.666667,2.7,8555.166667,2.7,9121,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.2083778,0.005907913
24-07-2025,7.63,13280,7090,79,0.98,879,109.2,0.82,4300,3600,400,,1.068,4.449194927,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,24,3,7,-0.375470379,-0.926834394,7767,2.7,8136.833333,2.7,7090,2.7,48.21428571,11340,2.7,48.21428571,30487000,48.21428571,48.2352359,-0.020950183
25-07-2025,7.67,13350,11200,122.33,0.9,544,103.6,,2000,1300,,,,4.408944375,7.38,268,150,8,30,20,7.28,7.63,21100,390,18200,5300,4000,500,1400,24,22,5.6,2.7,2.9,48.21428571,1.339285714,98.66071429,2,1,2.7,1.339285714,Normal,0,25,4,7,-0.391357837,-0.92023858,8460,2.7,8821.833333,2.7,7090,2.7,48.21428571,9121,2.7,48.21428571,22400000,48.21428571,48.28209471,-0.067808995
26-07-2025,7.735,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.42625523,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,26,5,7,-0.407129485,-0.913370452,8460,2.7,8821.833333,2.7,11200,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.35296045,-0.138674737
27-07-2025,7.8,14590,11850,88,0.98,512,110.9,0.1416,2000,1300,,,,4.401564042,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.265822785,98.73417722,2,1,2.7,1.265822785,Normal,0,27,6,7,-0.422780658,-0.906232043,10046.66667,2.7,8906.833333,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,23700000,48.21428571,48.43264987,-0.218364151
28-07-2025,7.61,14250,1175,78.3,0.5,718,103.6,0.1124,2000,1300,,,1.052,4.511197001,6.7,263,150,8,,,7.84,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,12.76595745,87.23404255,2,1,2.7,12.76595745,Membrane Damage or Scaling,0,28,0,7,-0.438306723,-0.898825465,6705,2.7,7582.5,2.7,11850,2.7,48.21428571,11200,2.7,48.21428571,2350000,48.21428571,48.49927517,-0.284989455
29-07-2025,7.6,13920,10750,104.5,0.98,666.5,109.2,,5300,4500,500,,,4.421617414,7,259,120,8,,,6.9,7.5,20200,502,18700,,,,920,24,22,5.6,2.7,2.9,48.21428571,1.11627907,98.88372093,2,1,2.7,1.11627907,Normal,0,29,1,7,-0.453703086,-0.89115291,7925,2.7,8192.5,2.7,1175,2.7,48.21428571,7090,2.7,48.21428571,56975000,48.21428571,48.51180583,-0.297520118
30-07-2025,7.7,13600,7090,118,0.8,798,103.6,0.6048,3600,3000,,,1.216,4.446260453,7.1,346,150,8,40,20,6.16,7.5,20310,425,10750,6000,5700,500,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,30,2,7,-0.468965191,-0.883216649,6338.333333,2.7,8192.5,2.7,10750,2.7,48.21428571,11850,2.7,48.21428571,25524000,48.21428571,48.25350895,-0.039223232
31-07-2025,7.56,14640,10240,70.6,0.98,585,112,,5800,4800,,,,4.433666384,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.46484375,98.53515625,2,1,2.7,1.46484375,Normal,0,31,3,7,-0.484088522,-0.87501903,9360,2.7,8032.5,2.7,7090,2.7,48.21428571,1175,2.7,48.21428571,59392000,48.21428571,48.08678322,0.127502494
01-08-2025,7.65,15380,10760,79.3,0.98,665,103.6,,2000,1300,,,,4.427167608,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.394052045,98.60594796,2,1,2.7,1.394052045,Normal,0,1,4,8,-0.499068603,-0.866562479,9363.333333,2.7,8644.166667,2.7,10240,2.7,48.21428571,10750,2.7,48.21428571,21520000,48.21428571,48.30450538,-0.090219665
02-08-2025,7.605,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.435439496,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,2,5,8,-0.513901001,-0.857849498,9363.333333,2.7,7850.833333,2.7,10760,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.31390856,-0.099622846
03-08-2025,7.56,14070,11256,56,0.98,931,103.6,,2000,1300,,,,4.420724287,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.332622601,98.6673774,2,1,2.7,1.332622601,Normal,0,3,6,8,-0.528581328,-0.848882665,9702,2.7,9531,2.7,7090,2.7,48.21428571,10240,2.7,48.21428571,22512000,48.21428571,48.29115848,-0.076872768
04-08-2025,7.7,15270,15970,71.3,1,832,94.6,,4400,3700,400,,,4.374945389,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,0.939261115,99.06073889,2,1,2.7,0.939261115,Normal,0,4,0,8,-0.54310524,-0.839664635,11438.66667,2.7,10401,2.7,11256,2.7,48.21428571,10760,2.7,48.21428571,70268000,48.21428571,48.2674536,-0.053167887
05-08-2025,7.46,15030,12770,75.6,0.98,800,103.6,0.8,2000,1300,,,1.055,4.419873666,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.174628034,98.82537197,2,1,2.7,1.174628034,Normal,0,5,1,8,-0.557468437,-0.830198134,13332,2.7,11347.66667,2.7,15970,2.7,48.21428571,7090,2.7,48.21428571,25540000,48.21428571,48.27038778,-0.056102065
06-08-2025,7.57,14900,7090,104.5,0.8,800,92.4,,5000,4100,500,,,4.463614001,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,6,2,8,-0.571666671,-0.820485964,11943.33333,2.7,10822.66667,2.7,12770,2.7,48.21428571,11256,2.7,48.21428571,35450000,48.21428571,48.26432049,-0.05003478
07-08-2025,7.5,16630,12500,90,0.98,640,103.6,,2000,1300,,,,4.429589688,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.2,98.8,2,1,2.7,1.2,Normal,0,7,3,8,-0.58569574,-0.810530999,10786.66667,2.7,11112.66667,2.7,7090,2.7,48.21428571,15970,2.7,48.21428571,25000000,48.21428571,48.30722344,-0.092937725
08-08-2025,7.453333333,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.446154475,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,8,4,8,-0.599551492,-0.800336185,8893.333333,2.7,11112.66667,2.7,12500,2.7,48.21428571,12770,2.7,48.21428571,14180000,48.21428571,48.32321275,-0.108927037
09-08-2025,7.406666667,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.449451391,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,2.115655853,97.88434415,2,1,2.7,2.115655853,Normal,0,9,5,8,-0.613229826,-0.789904539,8893.333333,2.7,10418.33333,2.7,7090,2.7,48.21428571,7090,2.7,48.21428571,14180000,48.21428571,48.31662662,-0.102340905
10-08-2025,7.36,14890,12055,73,1.2,560,123.2,0.29,4500,3200,300,,1.256,4.432645853,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.244296972,98.75570303,2,1,2.7,1.244296972,Normal,0,10,6,8,-0.626726697,-0.779239147,8745,2.7,9765.833333,2.7,7090,2.7,48.21428571,12500,2.7,48.21428571,54247500,48.21428571,48.24604454,-0.031758822
11-08-2025,7.13,16510,11485,70,0.98,496,103.6,,2000,1300,,,,4.464326405,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.306051371,98.69394863,2,1,2.7,1.306051371,Normal,0,11,0,8,-0.640038108,-0.768343166,10210,2.7,9551.666667,2.7,12055,2.7,48.21428571,7090,2.7,48.21428571,22970000,48.21428571,48.28398956,-0.069703851
12-08-2025,7.24,14980,12810,95.6,0.98,640,107.5,0.6744,4400,3600,360,,,4.434733558,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,24,22,5.6,2.7,2.9,48.21428571,1.170960187,98.82903981,2,1,2.7,1.170960187,Normal,0,12,1,8,-0.653160122,-0.757219819,12116.66667,2.7,10505,2.7,11485,2.7,48.21428571,7090,2.7,48.21428571,56364000,48.21428571,48.31422119,-0.099935471
